Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_CONTINENT,EDAT_Q,SEXE
2023-01-01,7,Horta-Guinardó,34,Can Baró,37,2,8,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,33,2,8,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,27,2,9,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,26,2,9,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,23,2,10,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,25,2,10,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,8,2,11,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,2,11,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,2,12,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,2,12,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,10,2,13,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,13,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,9,2,14,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,14,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,2,15,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,15,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,16,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,17,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,9,3,0,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,10,3,0,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,3,1,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,1,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,3,2,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,7,3,2,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,3,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,7,3,3,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,7,3,4,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,9,3,4,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,5,3,5,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,17,3,5,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,28,3,6,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,20,3,6,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,15,3,7,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,17,3,7,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,11,3,8,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,17,3,8,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,3,9,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,3,9,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,10,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,9,3,10,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,11,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,11,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,5,3,12,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,12,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,13,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,14,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,15,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,137,4,0,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,159,4,0,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,165,4,1,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,150,4,1,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,196,4,2,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,166,4,2,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,160,4,3,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,184,4,3,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,176,4,4,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,186,4,4,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,235,4,5,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,210,4,5,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,277,4,6,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,291,4,6,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,294,4,7,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,256,4,7,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,326,4,8,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,339,4,8,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,323,4,9,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,323,4,9,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,300,4,10,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,273,4,10,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,315,4,11,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,301,4,11,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,288,4,12,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,265,4,12,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,266,4,13,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,208,4,13,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,260,4,14,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,180,4,14,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,246,4,15,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,184,4,15,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,164,4,16,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,108,4,16,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,153,4,17,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,70,4,17,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,68,4,18,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,28,4,18,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,23,4,19,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,4,19,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,4,20,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,4,20,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,5,7,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,999,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,10,1,0,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,7,1,0,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,1,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,1,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,5,1,2,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,6,1,3,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,5,1,3,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,11,1,4,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,23,1,4,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,14,1,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,26,1,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,19,1,6,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,27,1,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,18,1,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,20,1,7,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,13,1,8,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,24,1,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,10,1,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,17,1,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,7,1,10,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,10,1,10,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,13,1,11,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,7,1,12,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,12,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,5,1,13,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,14,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,14,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,15,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,15,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,16,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,17,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,20,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,41,2,0,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,61,2,0,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,56,2,1,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,60,2,1,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,62,2,2,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,60,2,2,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,76,2,3,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,75,2,3,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,138,2,4,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,128,2,4,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,308,2,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,234,2,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,328,2,6,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,249,2,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,250,2,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,214,2,7,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,168,2,8,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,163,2,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,141,2,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,125,2,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,96,2,10,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,79,2,10,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,76,2,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,52,2,11,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,56,2,12,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,36,2,12,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,46,2,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,18,2,13,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,24,2,14,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,13,2,14,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,21,2,15,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,7,2,15,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,6,2,16,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,6,2,16,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,10,2,17,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,17,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,6,2,18,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,18,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,20,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,22,3,0,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,26,3,0,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,14,3,1,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,20,3,1,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,15,3,2,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,21,3,2,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,12,3,3,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,20,3,3,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,36,3,4,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,38,3,4,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,49,3,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,46,3,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,47,3,6,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,57,3,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,50,3,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,44,3,7,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,45,3,8,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,59,3,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,27,3,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,33,3,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,28,3,10,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,26,3,10,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,20,3,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,23,3,11,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,15,3,12,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,11,3,12,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,9,3,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,12,3,13,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,14,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,14,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,15,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,15,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,16,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,17,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,558,4,0,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,597,4,0,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,704,4,1,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,650,4,1,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,659,4,2,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,700,4,2,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,661,4,3,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,731,4,3,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,799,4,4,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,728,4,4,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,934,4,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,900,4,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1080,4,6,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1064,4,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1109,4,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1058,4,7,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1306,4,8,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1180,4,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1358,4,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1272,4,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1247,4,10,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1194,4,10,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1280,4,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1114,4,11,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1133,4,12,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,940,4,12,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1056,4,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,821,4,13,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1014,4,14,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,705,4,14,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,925,4,15,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,692,4,15,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,690,4,16,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,442,4,16,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,615,4,17,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,344,4,17,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,350,4,18,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,156,4,18,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,95,4,19,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,32,4,19,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,13,4,20,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,20,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,999,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,999,10,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,0,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,1,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,1,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,4,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,4,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,5,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,1,5,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,1,6,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,7,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,7,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,8,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,8,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,9,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,9,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,10,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,10,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,11,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,11,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,12,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,13,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,14,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,0,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,2,0,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,1,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,2,1,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,2,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,2,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,2,3,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,3,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,2,4,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,4,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,2,5,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,10,2,5,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,27,2,6,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,20,2,6,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,36,2,7,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,2,7,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,24,2,8,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,2,8,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,14,2,9,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,18,2,9,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,10,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,10,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,11,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,11,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,12,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,12,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,2,13,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,13,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,2,14,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,14,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,15,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,15,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,16,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,17,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,18,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,0,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,0,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,1,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,3,1,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,2,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,2,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,3,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,3,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,3,4,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,4,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,3,5,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,5,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,3,6,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,3,6,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,3,7,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,7,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,3,8,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,8,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,3,9,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,3,9,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,10,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,10,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,12,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,12,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,13,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,14,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,15,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,17,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,149,4,0,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,162,4,0,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,176,4,1,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,204,4,1,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,222,4,2,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,251,4,2,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,232,4,3,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,238,4,3,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,217,4,4,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,228,4,4,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,204,4,5,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,217,4,5,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,206,4,6,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,189,4,6,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,267,4,7,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,277,4,7,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,325,4,8,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,290,4,8,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,406,4,9,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,388,4,9,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,357,4,10,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,318,4,10,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,344,4,11,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,327,4,11,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,333,4,12,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,302,4,12,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,296,4,13,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,249,4,13,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,326,4,14,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,245,4,14,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,269,4,15,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,239,4,15,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,195,4,16,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,128,4,16,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,159,4,17,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,87,4,17,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,80,4,18,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,38,4,18,2
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,37,4,19,1
2023-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,19,2
